Date,"PM,(µg/m3)"
6/18/16 7:08,1.7030029
6/18/16 7:13,1.802002
6/18/16 7:18,1.7030029
6/18/16 7:23,1.6039963
6/18/16 7:28,1.7030029
6/18/16 7:33,1.901001
6/18/16 7:37,1.6039963
6/18/16 7:42,1.802002
6/18/16 7:47,1.901001
6/18/16 7:52,1.802002
6/18/16 7:57,1.802002
6/18/16 8:02,1.7030029
6/18/16 8:07,1.901001
6/18/16 8:11,2.395996
6/18/16 8:16,2.4950027
6/18/16 8:21,2
6/18/16 8:26,2.098999
6/18/16 8:31,2
6/18/16 8:36,2.098999
6/18/16 8:40,2.098999
6/18/16 8:45,2
6/18/16 8:50,1.802002
6/18/16 8:55,2
6/18/16 9:00,2.098999
6/18/16 9:05,2
6/18/16 9:10,2.098999
6/18/16 9:14,2.098999
6/18/16 9:19,2.098999
6/18/16 9:24,2.197998
6/18/16 9:29,2.197998
6/18/16 9:34,2.197998
6/18/16 9:39,2.098999
6/18/16 9:44,2.296997
6/18/16 9:48,2.197998
6/18/16 9:53,2.296997
6/18/16 9:58,2.098999
6/18/16 10:03,2.197998
6/18/16 10:08,2.296997
6/18/16 10:13,2.4950027
6/18/16 10:18,2.7919998
6/18/16 10:22,2.6930008
6/18/16 10:27,2.8909988
6/18/16 10:32,2.8909988
6/18/16 10:37,2.7919998
6/18/16 10:42,2.7919998
6/18/16 10:47,2.5940018
6/18/16 10:52,2.9899979
6/18/16 10:56,2.6930008
6/18/16 11:01,2.9899979
6/18/16 11:06,2.8909988
6/18/16 11:11,3.187996
6/18/16 11:16,2.4950027
6/18/16 11:21,3.187996
6/18/16 11:25,2.7919998
6/18/16 11:30,2.8909988
6/18/16 11:35,2.5940018
6/18/16 11:40,2.6930008
6/18/16 11:45,2.7919998
6/18/16 11:50,2.8909988
6/18/16 11:55,2.8909988
6/18/16 11:59,3.088997
6/18/16 12:04,2.5940018
6/18/16 12:09,2.4950027
6/18/16 12:14,2.4950027
6/18/16 12:19,2.395996
6/18/16 12:24,2.4950027
6/18/16 12:29,2.4950027
6/18/16 12:33,2.395996
6/18/16 12:38,2.296997
6/18/16 12:43,2.296997
6/18/16 12:48,2.5940018
6/18/16 12:53,2.296997
6/18/16 12:58,2.296997
6/18/16 13:03,2.197998
6/18/16 13:07,2.296997
6/18/16 13:12,2.395996
6/18/16 13:17,2.395996
6/18/16 13:22,2.296997
6/18/16 13:27,2.197998
6/18/16 13:32,2.197998
6/18/16 13:37,2.098999
6/18/16 13:41,2.197998
6/18/16 13:46,2.296997
6/18/16 13:51,2.197998
6/18/16 13:56,2.4950027
6/18/16 14:01,2.395996
6/18/16 14:06,2.395996
6/18/16 14:10,2.296997
6/18/16 14:15,2.098999
6/18/16 14:20,2.197998
6/18/16 14:25,2.098999
6/18/16 14:30,2.197998
6/18/16 14:35,2.098999
6/18/16 14:40,2.098999
6/18/16 14:44,2.197998
6/18/16 14:49,2
6/18/16 14:54,2.197998
6/18/16 14:59,2.197998
6/18/16 15:04,2.296997
6/18/16 15:09,2.197998
6/18/16 15:14,2.197998
6/18/16 15:18,2.197998
6/18/16 15:23,2.296997
6/18/16 15:28,2.296997
6/18/16 15:33,2.296997
6/18/16 15:38,2.197998
6/18/16 15:43,2.197998
6/18/16 15:48,2.197998
6/18/16 15:52,2.098999
6/18/16 15:57,2.296997
6/18/16 16:02,2.395996
6/18/16 16:07,2.4950027
6/18/16 16:12,2.5940018
6/18/16 16:17,2.5940018
6/18/16 16:22,3.7819977
6/18/16 16:26,2.4950027
6/18/16 16:31,2.5940018
6/18/16 16:36,2.6930008
6/18/16 16:41,2.4950027
6/18/16 16:46,2.395996
6/18/16 16:51,2.395996
6/18/16 16:55,2.4950027
6/18/16 17:00,2.4950027
6/18/16 17:05,2.395996
6/18/16 17:10,2.395996
6/18/16 17:15,2.197998
6/18/16 17:20,2.395996
6/18/16 17:25,2.395996
6/18/16 17:29,2.4950027
6/18/16 17:34,2.395996
6/18/16 17:39,2.4950027
6/18/16 17:44,2.296997
6/18/16 17:49,2.296997
6/18/16 17:54,2.395996
6/18/16 17:59,2.296997
6/18/16 18:03,2.4950027
6/18/16 18:08,2.395996
6/18/16 18:13,2.4950027
6/18/16 18:18,2.395996
6/18/16 18:23,2.4950027
6/18/16 18:28,2.296997
6/18/16 18:33,2.5940018
6/18/16 18:37,2.395996
6/18/16 18:42,2.395996
6/18/16 18:47,2.5940018
6/18/16 18:52,2.7919998
6/18/16 18:57,2.6930008
6/18/16 19:02,2.5940018
6/18/16 19:07,2.7919998
6/18/16 19:11,2.7919998
6/18/16 19:16,2.7919998
6/18/16 19:21,2.6930008
6/18/16 19:26,2.197998
6/18/16 19:31,2.5940018
6/18/16 19:36,2.5940018
6/18/16 19:41,2.5940018
6/18/16 19:45,2.5940018
6/18/16 19:50,2.4950027
6/18/16 19:55,2.4950027
6/18/16 20:00,2.5940018
6/18/16 20:05,3.4850006
6/18/16 20:10,4.6729965
6/18/16 20:14,5.3659973
6/18/16 20:19,5.959999
6/18/16 20:24,5.762001
6/18/16 20:29,5.3659973
6/18/16 20:34,5.1679993
6/18/16 20:39,4.772003
6/18/16 20:44,4.6729965
6/18/16 20:48,4.4749985
6/18/16 20:53,4.0790024
6/18/16 20:58,3.9799957
6/18/16 21:03,3.8809967
6/18/16 21:08,3.8809967
6/18/16 21:13,3.5839996
6/18/16 21:18,3.7819977
6/18/16 21:22,3.3860016
6/18/16 21:27,3.3860016
6/18/16 21:32,3.187996
6/18/16 21:37,3.088997
6/18/16 21:42,3.187996
6/18/16 21:47,3.187996
6/18/16 21:51,3.187996
6/18/16 21:56,3.187996
6/18/16 22:01,3.187996
6/18/16 22:06,2.9899979
6/18/16 22:11,2.6930008
6/18/16 22:16,2.7919998
6/18/16 22:21,2.6930008
6/18/16 22:25,2.7919998
6/18/16 22:30,2.8909988
6/18/16 22:35,2.6930008
6/18/16 22:40,2.6930008
6/18/16 22:45,2.5940018
6/18/16 22:50,2.4950027
6/18/16 22:54,2.395996
6/18/16 22:59,2.395996
6/18/16 23:04,2.6930008
6/18/16 23:09,2.4950027
6/18/16 23:14,2.4950027
6/18/16 23:19,2.7919998
6/18/16 23:24,2.7919998
6/18/16 23:28,3.187996
6/18/16 23:33,2.7919998
6/18/16 23:38,3.088997
6/18/16 23:43,2.5940018
6/18/16 23:48,2.6930008
6/18/16 23:53,2.7919998
6/18/16 23:58,2.5940018
6/19/16 0:02,2.4950027
6/19/16 0:07,2.6930008
6/19/16 0:12,2.5940018
6/19/16 0:17,2.4950027
6/19/16 0:22,2.5940018
6/19/16 0:27,2.5940018
6/19/16 0:31,2.6930008
6/19/16 0:36,2.4950027
6/19/16 0:41,2.395996
6/19/16 0:46,2.395996
6/19/16 0:51,2.395996
6/19/16 0:56,2.395996
6/19/16 1:01,2.395996
6/19/16 1:05,2.395996
